osu file format v14

[General]
AudioFilename: Bubble Dancer.mp3
AudioLeadIn: 0
PreviewTime: 63346
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 0
SpecialStyle: 0
WidescreenStoryboard: 0

[Editor]
DistanceSpacing: 1
BeatDivisor: 4
GridSize: 4
TimelineZoom: 1.3

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[11] Crispy - Bubble Dancer
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347779
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:8
CircleSize:6
OverallDifficulty:8
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"Bubble Dancer.png",0,0
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
500,437.956204379562,4,2,0,5,1,0
91594,-100,4,2,0,5,0,1
119624,-100,4,2,0,5,0,0


[HitObjects]
384,192,500,5,0,0:0:0:0:
128,192,500,1,0,0:0:0:0:
298,192,718,1,0,0:0:0:0:
469,192,828,1,0,0:0:0:0:
42,192,937,1,0,0:0:0:0:
298,192,937,1,0,0:0:0:0:
384,192,1156,1,0,0:0:0:0:
128,192,1375,1,0,0:0:0:0:
469,192,1375,1,0,0:0:0:0:
469,192,1704,1,0,0:0:0:0:
42,192,1813,1,0,0:0:0:0:
469,192,2032,1,0,0:0:0:0:
384,192,2251,1,0,0:0:0:0:
128,192,2251,1,0,0:0:0:0:
384,192,2580,1,0,0:0:0:0:
213,192,2689,1,0,0:0:0:0:
384,192,2908,1,0,0:0:0:0:
298,192,3127,1,0,0:0:0:0:
128,192,3127,1,0,0:0:0:0:
298,192,3456,1,0,0:0:0:0:
213,192,3565,1,0,0:0:0:0:
298,192,3784,1,0,0:0:0:0:
128,192,4003,1,0,0:0:0:0:
384,192,4003,1,0,0:0:0:0:
213,192,4222,1,0,0:0:0:0:
42,192,4332,1,0,0:0:0:0:
469,192,4441,1,0,0:0:0:0:
213,192,4441,1,0,0:0:0:0:
128,192,4660,1,0,0:0:0:0:
384,192,4879,1,0,0:0:0:0:
42,192,4879,1,0,0:0:0:0:
42,192,5208,1,0,0:0:0:0:
469,192,5317,1,0,0:0:0:0:
42,192,5536,1,0,0:0:0:0:
128,192,5755,1,0,0:0:0:0:
384,192,5755,1,0,0:0:0:0:
298,192,5864,1,0,0:0:0:0:
384,192,5974,1,0,0:0:0:0:
128,192,6083,1,0,0:0:0:0:
298,192,6083,1,0,0:0:0:0:
384,192,6193,1,0,0:0:0:0:
298,192,6302,1,0,0:0:0:0:
128,192,6412,1,0,0:0:0:0:
384,192,6412,1,0,0:0:0:0:
298,192,6521,1,0,0:0:0:0:
213,192,6631,1,0,0:0:0:0:
469,192,6631,1,0,0:0:0:0:
298,192,6740,1,0,0:0:0:0:
469,192,6850,1,0,0:0:0:0:
213,192,6959,1,0,0:0:0:0:
298,192,6959,1,0,0:0:0:0:
469,192,7069,1,0,0:0:0:0:
298,192,7178,1,0,0:0:0:0:
213,192,7288,1,0,0:0:0:0:
469,192,7288,1,0,0:0:0:0:
298,192,7397,1,0,0:0:0:0:
469,192,7507,1,0,0:0:0:0:
