osu file format v14

[General]
AudioFilename: audio.mp3
AudioLeadIn: 0
PreviewTime: 107974
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 0
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 0.8
BeatDivisor: 4
GridSize: 8
TimelineZoom: 1

[Metadata]
Title:Freedom Dive
TitleUnicode:Freedom Dive
Artist:xi
ArtistUnicode:xi
Creator:-Enma-
Version:Advanced
Source:MAXBEAT
Tags:menphiss -ryu- ryu7w7 fd video game instrumental electronic happy hardcore speedcore piano long version extended bms wacca voez muse dash sound voltex iv heavenly haven 太鼓の達人 taiko no tatsujin chunithm plus cytus parousia album mappers' guild mg mpg featured artist fa セッションでドドンがドン！ くらんて
BeatmapID:5172025
BeatmapSetID:2389723

[Difficulty]
HPDrainRate:7
CircleSize:6
OverallDifficulty:7
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"freedombgV2.jpg",0,0
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
2133,270.002700027,4,2,1,60,1,0
64773,-100,4,2,1,60,0,1
82053,-100,4,2,1,60,0,0
107974,-100,4,2,1,60,0,1
142534,-100,4,2,1,60,0,0
218135,-100,4,2,1,60,0,1
252695,-100,4,2,1,60,0,0


[HitObjects]
42,192,2133,5,2,0:0:0:0:
469,192,2133,1,4,0:0:0:0:
384,192,2403,1,0,0:0:0:0:
298,192,2673,1,0,0:0:0:0:
42,192,2943,1,2,0:0:0:0:
128,192,3213,1,2,0:0:0:0:
213,192,3483,1,0,0:0:0:0:
469,192,3753,1,2,0:0:0:0:
42,192,4023,1,2,0:0:0:0:
128,192,4293,1,2,0:0:0:0:
384,192,4293,1,4,0:0:0:0:
298,192,4563,1,0,0:0:0:0:
213,192,4833,1,0,0:0:0:0:
469,192,5103,1,2,0:0:0:0:
42,192,5373,1,2,0:0:0:0:
384,192,5643,1,0,0:0:0:0:
128,192,5913,128,2,6183:0:0:0:0:
298,192,6183,1,2,0:0:0:0:
42,192,6453,1,2,0:0:0:0:
469,192,6453,1,4,0:0:0:0:
213,192,6723,1,0,0:0:0:0:
384,192,6993,1,0,0:0:0:0:
469,192,7263,1,2,0:0:0:0:
213,192,7533,1,2,0:0:0:0:
128,192,7803,1,0,0:0:0:0:
42,192,8073,1,2,0:0:0:0:
298,192,8343,1,2,0:0:0:0:
384,192,8613,1,2,0:0:0:0:
469,192,8613,1,4,0:0:0:0:
213,192,8883,1,0,0:0:0:0:
42,192,9153,1,4,0:0:0:0:
128,192,9153,1,0,0:0:0:0:
298,192,9423,1,2,0:0:0:0:
42,192,9693,1,8,0:0:0:0:
469,192,9693,1,4,0:0:0:0:
128,192,9963,1,8,0:0:0:0:
384,192,9963,1,4,0:0:0:0:
213,192,10233,1,4,0:0:0:0:
298,192,10233,1,0,0:0:0:0:
42,192,10503,1,8,0:0:0:0:
469,192,10503,1,4,0:0:0:0:
128,192,10773,1,2,0:0:0:0:
384,192,10773,1,4,0:0:0:0:
213,192,11043,1,8,0:0:0:0:
42,192,11313,1,2,0:0:0:0:
298,192,11313,1,0,0:0:0:0:
469,192,11583,1,8,0:0:0:0:
213,192,11853,1,2,0:0:0:0:
384,192,11853,1,0,0:0:0:0:
42,192,12123,1,8,0:0:0:0:
128,192,12393,1,2,0:0:0:0:
298,192,12393,1,0,0:0:0:0:
469,192,12663,1,8,0:0:0:0:
213,192,12933,1,2,0:0:0:0:
384,192,12933,1,4,0:0:0:0:
42,192,13203,1,8,0:0:0:0:
128,192,13473,1,2,0:0:0:0:
298,192,13473,1,0,0:0:0:0:
469,192,13743,1,8,0:0:0:0:
213,192,14013,1,2,0:0:0:0:
298,192,14013,1,0,0:0:0:0:
42,192,14283,1,8,0:0:0:0:
469,192,14283,1,4,0:0:0:0:
42,192,14553,1,4,0:0:0:0:
469,192,14553,1,8,0:0:0:0:
128,192,14755,1,12,0:0:0:0:
298,192,14958,1,12,0:0:0:0:
42,192,15093,1,4,0:0:0:0:
469,192,15093,1,8,0:0:0:0:
128,192,15363,1,8,0:0:0:0:
213,192,15633,1,2,0:0:0:0:
298,192,15633,1,0,0:0:0:0:
469,192,15903,1,12,0:0:0:0:
384,192,16038,1,12,0:0:0:0:
42,192,16308,1,6,0:0:0:0:
128,192,16443,1,12,0:0:0:0:
213,192,16578,1,6,0:0:0:0:
469,192,16713,1,6,0:0:0:0:
384,192,16848,1,6,0:0:0:0:
298,192,16983,1,12,0:0:0:0:
213,192,17118,1,6,0:0:0:0:
42,192,17253,1,2,0:0:0:0:
469,192,17253,1,4,0:0:0:0:
128,192,17523,1,8,0:0:0:0:
298,192,17793,1,2,0:0:0:0:
469,192,17793,1,4,0:0:0:0:
128,192,18063,1,8,0:0:0:0:
213,192,18333,1,4,0:0:0:0:
298,192,18333,1,8,0:0:0:0:
42,192,18603,1,8,0:0:0:0:
469,192,18603,1,4,0:0:0:0:
128,192,18873,1,8,0:0:0:0:
384,192,18873,1,4,0:0:0:0:
213,192,19143,1,8,0:0:0:0:
298,192,19143,1,4,0:0:0:0:
42,192,19413,1,4,0:0:0:0:
469,192,19413,1,2,0:0:0:0:
384,192,19683,1,8,0:0:0:0:
42,192,19953,1,2,0:0:0:0:
128,192,19953,1,0,0:0:0:0:
298,192,20223,1,8,0:0:0:0:
213,192,20493,1,2,0:0:0:0:
469,192,20493,1,0,0:0:0:0:
42,192,20763,1,8,0:0:0:0:
384,192,21033,1,2,0:0:0:0:
469,192,21033,1,0,0:0:0:0:
128,192,21303,1,8,0:0:0:0:
213,192,21573,1,2,0:0:0:0:
298,192,21573,1,4,0:0:0:0:
384,192,21843,1,8,0:0:0:0:
42,192,22113,1,2,0:0:0:0:
469,192,22113,1,0,0:0:0:0:
213,192,22383,1,8,0:0:0:0:
128,192,22653,1,2,0:0:0:0:
298,192,22653,1,0,0:0:0:0:
42,192,22923,1,8,0:0:0:0:
469,192,22923,1,4,0:0:0:0:
42,192,23193,1,8,0:0:0:0:
469,192,23193,1,4,0:0:0:0:
384,192,23395,1,12,0:0:0:0:
213,192,23598,1,12,0:0:0:0:
42,192,23733,1,8,0:0:0:0:
469,192,23733,1,4,0:0:0:0:
298,192,24003,1,8,0:0:0:0:
128,192,24273,1,2,0:0:0:0:
213,192,24273,1,0,0:0:0:0:
384,192,24543,1,12,0:0:0:0:
469,192,24678,1,6,0:0:0:0:
128,192,24948,1,6,0:0:0:0:
42,192,25083,1,12,0:0:0:0:
213,192,25218,1,6,0:0:0:0:
469,192,25353,1,6,0:0:0:0:
384,192,25488,1,6,0:0:0:0:
298,192,25623,1,12,0:0:0:0:
213,192,25758,1,2,0:0:0:0:
42,192,25893,1,2,0:0:0:0:
128,192,25893,1,4,0:0:0:0:
384,192,26163,1,10,0:0:0:0:
469,192,26163,1,4,0:0:0:0:
213,192,26433,1,2,0:0:0:0:
298,192,26433,1,4,0:0:0:0:
42,192,26703,1,10,0:0:0:0:
469,192,26703,1,4,0:0:0:0:
128,192,26973,1,2,0:0:0:0:
384,192,26973,1,4,0:0:0:0:
213,192,27243,1,10,0:0:0:0:
298,192,27243,1,4,0:0:0:0:
42,192,27513,1,2,0:0:0:0:
469,192,27513,1,4,0:0:0:0:
128,192,27783,1,6,0:0:0:0:
384,192,27783,1,8,0:0:0:0:
213,192,28053,1,2,0:0:0:0:
298,192,28053,1,4,0:0:0:0:
469,192,28053,128,0,28593:0:0:0:0:
42,192,28593,128,0,29133:0:0:0:0:
128,192,29133,128,0,29673:0:0:0:0:
469,192,29673,128,0,30213:0:0:0:0:
213,192,30213,128,0,30753:0:0:0:0:
384,192,30753,128,0,31293:0:0:0:0:
298,192,31293,128,0,31833:0:0:0:0:
42,192,31833,1,0,0:0:0:0:
128,192,31968,1,0,0:0:0:0:
213,192,32103,1,0,0:0:0:0:
329,192,32238,1,0,0:0:0:0:
384,192,32373,128,0,32913:0:0:0:0:
469,192,32913,128,0,33183:0:0:0:0:
213,192,33183,128,0,33453:0:0:0:0:
42,192,33453,128,0,33723:0:0:0:0:
384,192,33723,128,0,33993:0:0:0:0:
128,192,33993,128,0,34263:0:0:0:0:
298,192,34263,128,0,34533:0:0:0:0:
213,192,34533,128,0,34803:0:0:0:0:
469,192,34803,128,0,35073:0:0:0:0:
42,192,35073,128,0,35343:0:0:0:0:
384,192,35343,128,0,35613:0:0:0:0:
128,192,35613,128,0,36153:0:0:0:0:
256,192,36153,1,0,0:0:0:0:
384,192,36423,1,0,0:0:0:0:
42,192,36693,1,2,0:0:0:0:
469,192,36693,1,4,0:0:0:0:
213,192,36963,1,0,0:0:0:0:
128,192,37233,1,0,0:0:0:0:
384,192,37503,1,0,0:0:0:0:
42,192,37773,1,0,0:0:0:0:
128,192,37908,1,0,0:0:0:0:
213,192,38043,1,0,0:0:0:0:
298,192,38313,1,0,0:0:0:0:
469,192,38583,1,0,0:0:0:0:
42,192,38853,1,2,0:0:0:0:
128,192,38853,1,4,0:0:0:0:
384,192,39123,1,0,0:0:0:0:
182,192,39393,1,0,0:0:0:0:
298,192,39663,1,0,0:0:0:0:
469,192,39933,1,0,0:0:0:0:
42,192,40203,1,0,0:0:0:0:
213,192,40473,1,0,0:0:0:0:
384,192,40743,1,0,0:0:0:0:
42,192,41013,1,2,0:0:0:0:
469,192,41013,1,4,0:0:0:0:
329,192,41553,1,0,0:0:0:0:
128,192,41823,1,0,0:0:0:0:
384,192,42093,1,2,0:0:0:0:
469,192,42093,1,4,0:0:0:0:
213,192,42363,1,0,0:0:0:0:
42,192,42633,1,2,0:0:0:0:
128,192,42633,1,4,0:0:0:0:
298,192,42903,1,0,0:0:0:0:
42,192,43173,1,2,0:0:0:0:
469,192,43173,1,4,0:0:0:0:
384,192,43443,1,0,0:0:0:0:
213,192,43713,1,2,0:0:0:0:
298,192,43713,1,0,0:0:0:0:
128,192,43983,1,2,0:0:0:0:
42,192,44253,1,8,0:0:0:0:
469,192,44253,1,0,0:0:0:0:
384,192,44523,1,10,0:0:0:0:
213,192,44793,1,10,0:0:0:0:
298,192,45063,1,10,0:0:0:0:
42,192,45333,1,2,0:0:0:0:
128,192,45333,1,0,0:0:0:0:
469,192,45333,1,0,0:0:0:0:
213,192,45603,1,2,0:0:0:0:
298,192,45603,1,0,0:0:0:0:
128,192,45873,1,2,0:0:0:0:
384,192,45873,1,0,0:0:0:0:
42,192,46143,1,2,0:0:0:0:
469,192,46143,1,0,0:0:0:0:
213,192,46413,1,2,0:0:0:0:
298,192,46413,1,0,0:0:0:0:
128,192,46683,1,2,0:0:0:0:
384,192,46683,1,0,0:0:0:0:
42,192,46953,1,2,0:0:0:0:
469,192,46953,1,0,0:0:0:0:
128,192,47223,1,2,0:0:0:0:
384,192,47223,1,0,0:0:0:0:
213,192,47493,1,2,0:0:0:0:
298,192,47493,1,0,0:0:0:0:
42,192,47763,1,8,0:0:0:0:
384,192,48033,1,2,0:0:0:0:
469,192,48033,1,0,0:0:0:0:
298,192,48303,1,8,0:0:0:0:
42,192,48573,1,2,0:0:0:0:
128,192,48573,1,0,0:0:0:0:
213,192,48843,1,8,0:0:0:0:
42,192,49113,1,2,0:0:0:0:
469,192,49113,1,0,0:0:0:0:
384,192,49383,1,8,0:0:0:0:
