osu file format v14

[General]
AudioFilename: Fantasia.mp3
AudioLeadIn: 0
PreviewTime: 14363
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 0
SpecialStyle: 0
WidescreenStoryboard: 0

[Editor]
DistanceSpacing: 1.3
BeatDivisor: 4
GridSize: 8
TimelineZoom: 1.2

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[5] Smiley - Fantasia
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347790
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:6
CircleSize:6
OverallDifficulty:6
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"Fantasia.png",0,0
//Break Periods
//Storyboard Layer 0 (Background)
//Storyboard Layer 1 (Fail)
//Storyboard Layer 2 (Pass)
//Storyboard Layer 3 (Foreground)
//Storyboard Layer 4 (Overlay)
//Storyboard Sound Samples

[TimingPoints]
0,363.636363636364,4,2,0,5,1,0


[HitObjects]
42,192,0,5,0,0:0:0:0:
469,192,0,1,0,0:0:0:0:
384,192,181,1,0,0:0:0:0:
298,192,363,1,0,0:0:0:0:
469,192,545,1,0,0:0:0:0:
384,192,727,1,0,0:0:0:0:
298,192,909,1,0,0:0:0:0:
469,192,1090,1,0,0:0:0:0:
384,192,1272,1,0,0:0:0:0:
128,192,1454,1,0,0:0:0:0:
469,192,1636,1,0,0:0:0:0:
384,192,1818,1,0,0:0:0:0:
128,192,2000,1,0,0:0:0:0:
469,192,2181,1,0,0:0:0:0:
384,192,2363,1,0,0:0:0:0:
213,192,2545,1,0,0:0:0:0:
384,192,2727,1,0,0:0:0:0:
469,192,2909,1,0,0:0:0:0:
384,192,3090,1,0,0:0:0:0:
298,192,3272,1,0,0:0:0:0:
469,192,3454,1,0,0:0:0:0:
384,192,3636,1,0,0:0:0:0:
298,192,3818,1,0,0:0:0:0:
469,192,4000,1,0,0:0:0:0:
384,192,4181,1,0,0:0:0:0:
128,192,4363,1,0,0:0:0:0:
469,192,4545,1,0,0:0:0:0:
384,192,4727,1,0,0:0:0:0:
42,192,4909,1,0,0:0:0:0:
469,192,5090,1,0,0:0:0:0:
384,192,5272,1,0,0:0:0:0:
213,192,5454,1,0,0:0:0:0:
384,192,5636,1,0,0:0:0:0:
469,192,5818,1,0,0:0:0:0:
384,192,6000,1,0,0:0:0:0:
298,192,6181,1,0,0:0:0:0:
469,192,6363,1,0,0:0:0:0:
384,192,6545,1,0,0:0:0:0:
298,192,6727,1,0,0:0:0:0:
469,192,6909,1,0,0:0:0:0:
384,192,7090,1,0,0:0:0:0:
128,192,7272,1,0,0:0:0:0:
469,192,7454,1,0,0:0:0:0:
384,192,7636,1,0,0:0:0:0:
213,192,7818,1,0,0:0:0:0:
469,192,8000,1,0,0:0:0:0:
384,192,8181,1,0,0:0:0:0:
298,192,8363,1,0,0:0:0:0:
384,192,8545,1,0,0:0:0:0:
469,192,8727,1,0,0:0:0:0:
384,192,8909,1,0,0:0:0:0:
298,192,9090,1,0,0:0:0:0:
469,192,9272,1,0,0:0:0:0:
384,192,9454,1,0,0:0:0:0:
298,192,9636,1,0,0:0:0:0:
